id	filename	md5	size	state
60b68cc6-a7d8-4134-aad1-06acd5633f47	3f2cc0e5-5c45-4b32-bed1-8d549bb167eb.htseq.counts.gz	710516a855230b0364289844e3147bd3	252699	released
b5db657f-2eaf-4e0e-b4f9-f5f386aea040	c1f4dcd4-26b5-4b90-9564-44e03242e8e2.htseq.counts.gz	8a24be47078831438537bfd95de8216d	255444	released
b691cb10-daf1-4bf5-9571-249d9f8f5144	05f0ced5-6976-4f43-9be5-fddb3f550adf.htseq.counts.gz	fe564f446b6761b584e79ee7c7576c3a	255184	released
2a20147d-ce91-4e63-af56-91cc83338ac6	32662b7d-7abd-4ec4-b802-869292832cfc.htseq.counts.gz	cbae3585f9d5c18683158b264184df8f	252734	released
4d4602d2-35bf-492b-8c6a-b3b840ca2270	a2a33be8-232b-44bf-a003-349017a5bc5a.htseq.counts.gz	e0eadbb6b316fa622d29020f39b590a7	252641	released
f6d41271-bd2f-4e74-bbce-b4e45d2a7fd2	6d4c0d48-9f92-48cb-be27-a3f5d5173b42.htseq.counts.gz	b4ae41bcf233f6b4754d372aec5937ce	252372	released
ad9dcd6d-4613-4685-b3a6-2bbde16369f6	0aac5e42-7554-4949-8b90-c16528c71ef8.htseq.counts.gz	5995b6d90489962a2e06de25e76c8197	246459	released
f1ed449c-62d3-4c49-aa4a-c48b93334c36	fef65b57-c58d-4050-8de4-f09f5cd616ce.htseq.counts.gz	669439e52f2ff70a2c5c4e7aa65b4ac6	252467	released
d2830489-6b15-4922-98ac-d837f0be084e	f9f63982-b0ee-4cb8-8de5-f885d82137f0.htseq.counts.gz	4fe4ecb217fc6558347e2cca39322100	251292	released
6b9c767f-2870-4e60-a25e-1ad4402edca5	12caae52-5f67-4df5-9e83-072844acd484.htseq.counts.gz	c66bad39626eaf35e441e98b114c8ef5	254617	released
d2574676-295f-41af-ad76-77524c1b35cd	844f025f-f7f5-443a-8c4f-855bfe6c212e.htseq.counts.gz	8e07b21c1477541a6a2e15227d1c7102	250433	released
555d3c92-ef5b-4a92-be94-7e4e5c000dea	65f1f44c-1f60-45cd-8e1d-16304536c4d5.htseq.counts.gz	f1d16153fa63dd6e59f5d21bbb9e29a2	252280	released
7fa837c1-9fb9-4c4d-ac22-4bd3a058acf3	5aed2227-1f31-4159-9eed-430bc45c61dc.htseq.counts.gz	b406deaf25db2bede4eca7cdbfc1e0fc	251870	released
63de8e0a-fee0-489c-9beb-0ef6f87242fa	87f95771-f0b0-476a-a84e-fb1cd403b7fe.htseq.counts.gz	65a436cb56e782bac0f3253d7e02b973	250890	released
cc17c9c5-8634-4c26-93b1-72a203f24e68	b7971446-9682-4b03-b469-797d5efb2412.htseq.counts.gz	0169f9b4ef57cc27e4079b258803267f	256693	released
38bbf913-9b62-41af-9e5a-d24fe1138d4b	d7d3fe8e-3885-44e8-934c-50f2a3bbfb2f.htseq.counts.gz	13488ab5da641e8d01317cea66ff2c2a	251229	released
4cf1f369-bcf0-4a39-9aac-b419226e5978	4a39bda3-2a3f-4253-bea1-607260375f07.htseq.counts.gz	98dd1456e0d493c11a0197725db8a647	249940	released
496308b4-a886-4bc4-8c85-23c483d98aa5	388fca1d-5282-41cc-b638-dfdf54249dbd.htseq.counts.gz	131561d45a710818e8aaffc280413cb9	255704	released
0dd3806f-4fea-414a-9328-a52403345852	03761959-a620-440f-bbaa-33bd75afae1c.htseq.counts.gz	c31741a5a9e5f2472c582abfbf8fe0a4	249568	released
0f7d7d42-0879-4f5b-93a3-ea0b388ca3ae	c19f102d-47a0-48c6-9443-63730d9ea6d1.htseq.counts.gz	3148d89c99b87fdc4c047623640ce1b4	244739	released
87a2bc8f-0534-4b2a-95a2-0177e050a2b7	82275c4f-5976-40e0-ac70-c74250de34ac.htseq.counts.gz	093b35930caea0616322f595abd61ccd	256442	released
55308ae6-e8be-4e87-ae00-0f1f77346326	50e50114-97c0-46a6-ac5a-8c5c32abd6b2.htseq.counts.gz	ae311384292a664972776a78dd42a6bf	251939	released
62bcd8f5-1038-4bef-8c50-e0acec8c8eb8	97cc2d08-c822-4cc5-aafc-d2c1fc1c9b57.htseq.counts.gz	b987006461094cfac728ea69985e58bf	251941	released
a8256ba2-611a-4b6e-9db4-cdd0490e647b	2eaa996b-267f-4c9c-a58e-d1759c27c46c.htseq.counts.gz	48a50f13ab39573a8983d2e209fa10b6	254870	released
4724b2df-1373-4780-a64b-188e75d688f5	1548c36f-d41c-4ebe-a86c-66cbc65af67b.htseq.counts.gz	7d2ad28ce5421a075eed8921d3074a9c	256549	released
f8685ba7-a148-4e4f-a5fe-27f54fa1e920	7186ee30-db1a-43ad-955b-886cd5b5e771.htseq.counts.gz	481375bd888289cf56189a1fc861210a	254259	released
52d2e6bb-80f3-42a7-b2d4-cc72e5fd83f1	657e19a6-e481-4d06-8613-1a93677f3425.htseq.counts.gz	b165dcb355976a361d16fd3a98e39783	254576	released
b11e1d51-1189-4e59-8381-a26955a0fc29	30de5f0b-3c3e-4120-b2bd-9204214341fc.htseq.counts.gz	574458d5fd6478b68912ddee1670e057	251225	released
cdd641a6-529d-44c5-809e-ebc149ed6d95	69675771-14b4-4edf-bbda-63c38051ca1c.htseq.counts.gz	0f4b2f8c23c60c391b970ae1bcd6c12b	253381	released
cdf204e6-e128-43a6-b893-3727c05869d7	6020245b-2956-46cf-9048-fbc09709ab22.htseq.counts.gz	dfe6eb9ff5efe87d5cfc7f159f173b17	256230	released
4225b007-4956-4f28-b45e-ad3cf58caa0d	4a12d4ee-acf4-4422-abb5-54bb966e3b07.htseq.counts.gz	7b5f2cc31ba948254181f9c1ac2c6328	255310	released
e8a9139e-ab8d-4fc8-920f-ed7a7bf2d739	19a3b9bb-d4cb-4925-a87a-57f724141a67.htseq.counts.gz	9a9b381288fb9cea4afcaa95f5f00d89	252857	released
75fd5507-2758-4f94-8ea9-3f8f60d87eb7	65a45bca-b5d4-4763-a51f-f7b9ad9efcb9.htseq.counts.gz	4278555b5e4f9e2053a1b1108d065af6	252514	released
c9b82d8b-e041-42c2-87ed-edb1603e3caa	0be94b2f-fccb-4482-b0ea-695c101aa65a.htseq.counts.gz	f76a5e12b824ce0c5dfba38c6f9e5dbf	243457	released
ba5cc9d6-4977-4945-81ea-41eb741ab6c5	0f426284-c121-4860-bb80-8df032b0dea8.htseq.counts.gz	38b8c6b78152df824d92e5420a806cb6	257105	released
f108fc43-9c6f-451a-97ea-4dc4bd64f9ee	38fa431c-aaff-44ef-a28a-3a6bdd4688d1.htseq.counts.gz	0881b6a1bc2c3e618c050f3577aade99	249859	released
02425961-7ed2-40c0-9b61-4d63b3a61f94	c71dcbec-be8f-4246-b009-25294c19ed66.htseq.counts.gz	d86bbcb13a4471e89aca089012d37483	249716	released
96c2395e-ed96-48b8-94f8-0f17888d38bd	d64765a8-65d1-4205-bc12-2a23e056d901.htseq.counts.gz	c6c481cc896a04e21bb7210a5c1c2e67	253781	released
6417fd7d-530d-49bd-90d0-7000cb6f8af8	6cfd5f67-1006-48e5-a406-63b7d7ed9828.htseq.counts.gz	083f87f1f6b3a3d2379975cac5f35009	252920	released
38d708e8-f932-47f4-b9b6-454ed6a2f594	2553d284-ed47-49cb-afd6-13c0ed5bc9cb.htseq.counts.gz	be3a8d53fa529629c14cadffbb6fd60b	253961	released
f4fda2c9-96fe-4186-8e9f-1bf5b6c0adf0	be13c589-e2f2-4505-9f12-2de3a8c97fdf.htseq.counts.gz	b819ea3a76b3d47b19e85671248feac4	257704	released
a2df4654-5030-46c6-98ce-c37c99128bd0	548f36c1-215a-4b7b-97fc-e9523f6aeb6d.htseq.counts.gz	b8a8f7d7a508e4c2aac1d22f77beb57b	251613	released
12d19433-bce8-4339-abfe-911c52c84876	b244f324-fd8a-4d4b-b8f5-bad973c649d5.htseq.counts.gz	2f8a4c92226c7514cefab9bf02a9f7ac	255640	released
e2567946-b4e5-408a-950b-3bb6c130b2a1	caf9cab4-f98f-46bd-a75d-0eb1e9c6c9ea.htseq.counts.gz	b79e2c328901a718b5201228021c4309	251748	released
16110cd5-b475-4101-8b78-d5c4550e8b77	b14ad58e-4740-4c4f-83ff-7535efe6a055.htseq.counts.gz	7649d0bc56432f13d89830042cfd12b8	249117	released
e2efb442-e17d-46a7-a35e-b754bb79d9e1	51d0123d-f082-4ce1-8f06-e3dafd224a88.htseq.counts.gz	47dc65fe64fd8bf9a0fa7c55b45573ef	254390	released
f5687b6b-500a-48a1-b972-1f1f0088f8ba	5909c211-0671-46f2-9159-62020a2b6cf8.htseq.counts.gz	b23de225535ec1f5cbb0fb7ec9c6ffc1	257947	released
461b085e-8ab6-4fd0-844e-95fb48c56c2c	12088339-1c7d-45ce-94b5-109555472ac2.htseq.counts.gz	ded5aabcd4cac8341ecd9c69d7b9c3c7	250833	released
2ef4ced3-2a04-4434-b5ab-4c8a5edfff30	0c3dee5c-b102-4cc2-85d5-4c0e8f860c86.htseq.counts.gz	52ed6891579cc070824bdd52ee96a3aa	253743	released
6dce2816-9cd8-4041-baf3-7d71e2ff2b24	731337f2-a700-43d4-9f37-ee04ae39a932.htseq.counts.gz	af609b3c299e1bc796681d24033de5ec	253884	released
b9344545-6eeb-4c77-b04e-154404642dee	1cc8603e-e8eb-4079-aef2-843329fd101f.htseq.counts.gz	816b535e7c0ab768af8f6e7d02982eb2	251930	released
65139ff4-fc1e-49cf-bddf-6aa132c1ac6d	7989aed0-f0bc-4f0c-a8ae-f084221ed3f5.htseq.counts.gz	e8ea10a2a5d6605269b39fa43b69048d	251516	released
da5e42b6-0e51-4ffa-b087-7f5c78ee59d5	98b1beb5-8d4c-45d1-a618-2d43aafa056c.htseq.counts.gz	712285627ddc2db65f2441f9d7396077	244956	released
ba6e9e0f-74fc-4681-8a6c-4d69418845dc	d1356d85-5b29-4666-818c-b1f43bcdab3c.htseq.counts.gz	01ad0dd2025a34d51351dfde1429004a	256418	released
6678782e-059f-4b64-9d0f-b1415b47bcae	d5612378-33e0-4fe5-ad2f-a1887fb7b5cd.htseq.counts.gz	68c1e63474ddb024bf75656d4d462624	253202	released
26cebf47-5d30-46f0-b54d-1e950a7915a0	a9fbe593-42f7-4597-a61c-240408bbe203.htseq.counts.gz	3503cea44f5e109ac8c1c4e89f21c233	244352	released
76b51f40-c99c-4d00-90d1-f1458836ae1a	e770b299-b4c2-4dee-95a8-abc3c5773439.htseq.counts.gz	b8ea0d355f0fdd2f92e3360d44e5da16	252879	released
b62439be-c7d4-41b8-9099-1619ca2dc58f	a155ec07-2baf-404b-85bc-28330a8fee33.htseq.counts.gz	7bdb7a65dfb836b023c2ef54a4fa716f	249805	released
d764e333-7d35-4bb3-8ac1-e6627cb2d197	16c63027-f745-41c4-a5e8-f6d9f1fbf1c8.htseq.counts.gz	94a787a6965eac613ce99a460d841b37	256501	released
0ada222c-bd8b-40cf-9ba8-7ed485982705	0e556719-18fe-49e4-9c2e-454bb11c7e03.htseq.counts.gz	6fad8504e7cdf6f476aefc3d790f4863	251019	released
913df27c-6645-45cc-ada4-9c256a531181	fb65f821-92cb-402a-ad2f-d4044ca7de4d.htseq.counts.gz	a941f09158b2991e174fc2716412738c	251676	released
463a7063-1bb8-4777-b563-da0ea7bca924	2132e4b3-f882-4d05-9cb6-be9a24c510c0.htseq.counts.gz	4cf3555267736e03f3802dbdc296abe8	247603	released
50e27193-14a5-4f21-977e-a694a69bfe70	0349f526-7816-4a7d-9967-1f75dd9ff00a.htseq.counts.gz	648d690914acc20adb9415d3f9967846	251166	released
ee7345e9-766b-48c1-a83d-93dda261379c	8fc1d9e6-1247-498f-92c4-cc499dcfad45.htseq.counts.gz	99539e172bb69b401f5a630628c9a9e6	254993	released
ed066965-ec70-48df-8d04-e4ed4fc3af22	844163ae-2444-4406-9873-12e8295e3e07.htseq.counts.gz	b3043cd9072d2ff8be2e4693a0bc7845	252210	released
4ccf0719-c6e5-4b77-8efd-c77a41fef92a	45b76b49-54f5-41ed-8e48-a16b04ed6dd0.htseq.counts.gz	dff35ff348945ec4da3c4268ed333f4e	244441	released
