"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000168843.12",80.0522635843133,2.06906974431851,0.486241643262597,4.25522941728193,2.08834776491412e-05,0.00714903875069466
"ENSG00000132204.12",6.87865622211458,-1.82038878856075,0.42831390440971,-4.25012769797787,2.13648677096003e-05,0.00723920201188762
"ENSG00000116675.14",229.855788628237,1.16566045747413,0.275074755185134,4.23761335964691,2.2590836576281e-05,0.00757728605406046
"ENSG00000203808.9",6.0676643652574,1.43906369587493,0.340229549237341,4.22968463233349,2.34019145189384e-05,0.00770701694536407
"ENSG00000145242.12",20.5571319201419,1.72408314973418,0.407651991956009,4.22930142316153,2.34418090550434e-05,0.00770701694536407
"ENSG00000158560.13",277.676439097369,1.09286170392322,0.258667731348964,4.22496342401852,2.38979589093677e-05,0.00776037545765092
"ENSG00000132429.8",42.8750898219232,1.45731855495217,0.345074718758866,4.22319710987151,2.40860994643825e-05,0.00776037545765092
"ENSG00000139209.14",278.552801518337,1.40874262560629,0.333733810696418,4.22115644401326,2.43052173581791e-05,0.00776037545765092
"ENSG00000116147.15",87.2969243129925,1.46739531123858,0.348133478498566,4.21503647844265,2.49737819431429e-05,0.00789789907813337
"ENSG00000102048.14",375.365149966829,1.17335320619934,0.278953578519472,4.20626690801687,2.59623591995585e-05,0.00813307641113718
"ENSG00000170323.7",1158.7012955958,1.94471201887544,0.464758765524073,4.18434715627695,2.85986787274577e-05,0.00887521239087812
"ENSG00000127325.17",24.1800402121119,1.52630979600506,0.36583862880825,4.17208483690512,3.0182520932218e-05,0.00928000731551141
"ENSG00000140015.18",2.65037699053457,2.14721885714521,0.516391625892206,4.1581209870228,3.20876074952254e-05,0.00977523939895831
"ENSG00000153132.11",130.06482589611,1.2817910619435,0.308496506889318,4.15496134743391,3.2534253660919e-05,0.00978345834456436
"ENSG00000116183.9",424.357730465677,1.68779962931361,0.406329345846007,4.15377241778955,3.27038449752046e-05,0.00978345834456436
"ENSG00000109956.11",96.7330533932357,1.29785380361123,0.313476628924395,4.14019318781258,3.47013453853291e-05,0.0102692326881205
"ENSG00000005981.11",65.2871204219749,1.70898305917131,0.412939470953584,4.1385800568418,3.49461932710237e-05,0.0102692326881205
"ENSG00000166407.12",57.228821754762,1.5324145075894,0.370667840502885,4.13419870876948,3.56195195221304e-05,0.0103752786425602
"ENSG00000157150.4",208.070566305953,1.13757513171937,0.275409642797027,4.13048403159123,3.6200024064512e-05,0.0104526782529234
"ENSG00000164935.5",70.0594487064421,1.1218723754214,0.271832494034385,4.12707237008793,3.67410794711141e-05,0.0104734434979492
"ENSG00000180660.7",18.0631641149439,1.15548781297567,0.280046147207332,4.12606216689067,3.69027552026759e-05,0.0104734434979492
"ENSG00000131142.12",3.99624850148369,-1.79450424540786,0.435610605810578,-4.11951458819206,3.79671387640141e-05,0.0106436277075771
"ENSG00000118402.5",126.26409144338,0.972944516824361,0.236285117012426,4.11767160423057,3.82719531115359e-05,0.0106436277075771
"ENSG00000260903.2",66.183749201019,1.60390014499968,0.389956369620007,4.11302460981109,3.90508737561156e-05,0.0106436277075771
"ENSG00000151365.2",20.7453119352021,2.12902148588178,0.517690187976485,4.11253976862797,3.91330032170432e-05,0.0106436277075771
"ENSG00000160973.7",42.7199795469305,-1.45233578774333,0.353162065320993,-4.11237765988055,3.91605001094778e-05,0.0106436277075771
"ENSG00000151014.5",231.244246504964,0.577823006651585,0.140561484473463,4.11082032048883,3.94255920024087e-05,0.0106436277075771
"ENSG00000242268.2",3.49653906169268,2.00066370067139,0.487165416111593,4.10674410478495,4.01275359819921e-05,0.0107373017306026
"ENSG00000147588.6",35.8113340968854,1.72655181567385,0.420590124627734,4.10506979259683,4.04192831513981e-05,0.0107373017306026
"ENSG00000227877.5",41.4925325179701,1.82236230799998,0.444266235947705,4.10195995226272,4.09665189682856e-05,0.0107963034036579
"ENSG00000235478.3",4.63470910343178,1.21447442246967,0.296310708700798,4.09865180976634,4.15563635664522e-05,0.0108655166030521
"ENSG00000184795.9",1.82076422211357,-1.69918908335316,0.415734416600741,-4.08719849861508,4.36613536032127e-05,0.0112024568983737
"ENSG00000277737.2",6.95965866120144,1.46576103452885,0.358691337716876,4.08641324838966,4.3809318584286e-05,0.0112024568983737
"ENSG00000034971.13",12.1141772508683,1.98127334943979,0.485057688908466,4.08461384025946,4.41501775004598e-05,0.0112024568983737
"ENSG00000144868.12",84.7314265260164,0.857629566595311,0.210007079360435,4.0838126467316,4.43027542831317e-05,0.0112024568983737
"ENSG00000235295.1",1.12268514990269,2.03276759232527,0.497908275494702,4.08261459463712,4.4531840949989e-05,0.0112024568983737
"ENSG00000170561.11",110.390397781719,1.47447166155888,0.362161382120789,4.07131111805596,4.67492609625452e-05,0.0116718493197164
"ENSG00000162951.9",149.457045824289,-2.25827340338739,0.557589773600671,-4.05006244788969,5.1203966826194e-05,0.012664005107408
"ENSG00000131951.9",4.1556817991021,1.27794555424117,0.315661297845742,4.0484708228808,5.15533594200571e-05,0.012664005107408
"ENSG00000065609.13",210.520846551099,1.43870134766137,0.35549388365987,4.04704950996538,5.18672738242334e-05,0.012664005107408
"ENSG00000171885.12",35.114572581543,1.41349010000084,0.350073396851148,4.03769641656564,5.39786445913832e-05,0.0130833202357772
"ENSG00000188505.4",182.899473605409,-1.69841699813504,0.421115615857534,-4.03313706302838,5.50371563057862e-05,0.0132432160310865
"ENSG00000163754.16",2061.32700219726,0.450703698889963,0.11206699290138,4.02173456449024,5.7771138601202e-05,0.0138010678301548
"ENSG00000182253.13",572.642355718268,0.812533374224692,0.202242533069015,4.01761865763131,5.87892341627302e-05,0.0139439664971973
"ENSG00000270225.1",12.6464466484946,-1.49033366545007,0.371142455521822,-4.01553000277125,5.93123524097027e-05,0.0139682693199758
"ENSG00000215397.3",11.7856460935548,2.00773137476344,0.500388200290507,4.01234756054964,6.01178999392977e-05,0.01405827454496
"ENSG00000100095.17",494.388922491821,1.52837976773298,0.381379383196944,4.00750495457098,6.13635747084755e-05,0.0142492228095779
"ENSG00000232907.6",22.0009695266847,-0.633988943581119,0.158280721855528,-4.00547164650789,6.18938581195475e-05,0.014272551754984
"ENSG00000157445.13",120.158626781852,1.18832200365732,0.297173024720204,3.9987546136671,6.3676655904172e-05,0.0145823933514065
"ENSG00000215218.3",192.230925907133,0.961380518199666,0.240985704132247,3.98936742601164,6.6249733922509e-05,0.0150677305796632
"ENSG00000176840.10",308.064920385483,1.64788183670187,0.414216469911676,3.97831075392354,6.9406622076407e-05,0.0156606677506718
"ENSG00000214548.13",4082.0880002561,0.937975384250002,0.235851971575004,3.97696647599027,6.98000008161001e-05,0.0156606677506718
"ENSG00000146151.11",120.986299179723,1.42978724809963,0.360326523975526,3.96803219570021,7.2468545319629e-05,0.0161502719186819
"ENSG00000073282.11",289.822749425731,-1.49426248545054,0.37674929493461,-3.96619849204996,7.30280528398153e-05,0.0161664634839927
"ENSG00000272438.1",3.04713808717849,1.40655806782033,0.355237359632079,3.95948801465337,7.51106136292084e-05,0.016485344183272
"ENSG00000144583.4",233.304866651144,1.50025575765921,0.379132658912582,3.95707339473788,7.5873623974498e-05,0.016485344183272
"ENSG00000105894.10",367.83396872342,1.08028564547206,0.273019466036618,3.95680813956016,7.59578889369577e-05,0.016485344183272
"ENSG00000006606.7",76.5145478915782,1.19521965874537,0.302716580866136,3.94831249522439,7.87040253166373e-05,0.0169110677283023
"ENSG00000126218.10",489.841316474868,0.901569004652795,0.228383987648009,3.94760164203068,7.89380081276533e-05,0.0169110677283023
"ENSG00000205363.5",197.951214313834,1.05707977405587,0.268014906669819,3.94410813633641,8.00975113550264e-05,0.0170494741157372
"ENSG00000261949.4",1.0993835034188,-1.9573845448699,0.497521303824134,-3.93427282374586,8.34489538666737e-05,0.0176497195038011
"ENSG00000165804.14",1498.56420579252,-0.633796606616748,0.161204148894376,-3.93163954503443,8.43685006661696e-05,0.0177181485227339
"ENSG00000105141.5",75.168305056441,-3.49692558376374,0.889734847121944,-3.93030080262155,8.4839655939128e-05,0.0177181485227339
"ENSG00000147408.13",1156.29790117995,0.731215869309472,0.18617759038381,3.92751817123667,8.58269382284446e-05,0.0178123081925858
"ENSG00000007372.19",806.234195940317,1.21937642840468,0.310661767122549,3.92509332480449,8.66961202107479e-05,0.0178809401721621
"ENSG00000160716.4",121.763299651382,1.43869111508039,0.366772014693938,3.92257603481808,8.76072329380989e-05,0.0179172845216261
"ENSG00000255108.1",17.9474496889637,-1.31069354309113,0.334221511002798,-3.92163131319263,8.79514960255694e-05,0.0179172845216261
"ENSG00000159248.4",476.016075156851,1.81340356275958,0.462757059022064,3.9186945448046,8.90298547478102e-05,0.0180263741265597
"ENSG00000249867.4",2.36591718342051,-2.05971205761787,0.52650769476134,-3.91202650618718,9.15248634279363e-05,0.0184192400908367
"ENSG00000274139.1",15.9070970446563,-1.78344491786691,0.456292235244214,-3.90855855110571,9.28484463100714e-05,0.018512243129083
"ENSG00000082397.14",1558.00948914211,0.800117693675537,0.204816446618848,3.90651096083369,9.36383976812486e-05,0.018512243129083
"ENSG00000249574.1",10.7363396958499,-1.29166586493006,0.33064897975854,-3.90645652641455,9.36594846017571e-05,0.018512243129083
"ENSG00000236213.1",27.1211745160167,1.48623504300046,0.381917229955948,3.89151084692327,9.96219345964671e-05,0.0195742364509484
"ENSG00000185352.8",103.840434072074,1.4953054599978,0.385358939386856,3.88029264969688,0.000104330855974742,0.0201353578697551
"ENSG00000164756.11",3921.92867843458,1.80772799609585,0.465981851761343,3.87939570878759,0.000104716285727921,0.0201353578697551
"ENSG00000182631.6",5.03550447685203,1.58475127150218,0.408546337044707,3.87900007368997,0.000104886723148401,0.0201353578697551
"ENSG00000133317.13",32.4278089078883,1.35383702989016,0.349020462145228,3.87896177080535,0.000104903237712089,0.0201353578697551
"ENSG00000100678.17",42.4567147587017,1.22438511696822,0.31619253269428,3.87227714245881,0.000107823249220623,0.0205768897334483
"ENSG00000163218.13",16.5074381829721,-1.64800321107169,0.426554388970178,-3.86352421563504,0.000111762808261967,0.0210986146399741
"ENSG00000113889.10",22.4322252418701,-1.78027662670901,0.460807802502494,-3.86338212382889,0.000111827867753883,0.0210986146399741
"ENSG00000248869.4",1.00925145920616,1.95959002123403,0.50756429981431,3.86077196909029,0.000113029352195028,0.0212048173389159
"ENSG00000106633.14",149.281300106427,1.2655868557015,0.327957414576433,3.85899753886048,0.00011385308420454,0.0212393568207637
"ENSG00000133063.14",1233.94469656607,1.62063598048458,0.420424879514535,3.85475755468118,0.000115844372178461,0.0214710353170802
"ENSG00000101489.17",116.574298481054,1.27539852913681,0.330961880371063,3.85361156308054,0.00011638819361183,0.0214710353170802
"ENSG00000144290.15",130.634683413135,1.44012961940422,0.374115722824392,3.84942286983273,0.000118396457108556,0.0217208439488769
"ENSG00000256574.5",12.8890281636944,-1.05740786989591,0.275326409824818,-3.84056099292728,0.000122753467516865,0.0223964375954123
"ENSG00000230058.1",1.30822603572792,1.62419038937084,0.423447032025412,3.83564003649307,0.00012523772274855,0.0225767464549237
"ENSG00000167046.4",13.7179066389822,-1.12758343519642,0.293990998057855,-3.83543524341015,0.000125342129002185,0.0225767464549237
"ENSG00000140093.8",43.4392093193748,1.41609773278139,0.369414119961096,3.83336114204438,0.000126404166908396,0.0225767464549237
"ENSG00000119927.12",576.532674662229,0.636331698888371,0.166003183385655,3.83324997696014,0.000126461327489484,0.0225767464549237
"ENSG00000087250.7",16.991918886541,1.3669599565091,0.357799879013978,3.8204595269181,0.000133203263255114,0.0236388582557851
"ENSG00000105696.7",299.880505924028,1.16129026321582,0.304058916256429,3.81929356821243,0.000133834408001192,0.0236388582557851
"ENSG00000214575.8",125.033685888587,0.916000558516532,0.239961312812196,3.81728432713416,0.000134928645797354,0.0237060349859626
