"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"

"RP4-594A5.1",6.23424081569029,-1.18057903813811,0.49443745995066,-2.38772167112079,0.0169531754557292,0.186845609219737

"RP11-517C16.2",38.6642833071475,-0.471220495176162,0.197360677896188,-2.38761084629038,0.0169582879347541,0.186845609219737

"CD86",703.480869345763,0.41812188860528,0.175122052959257,2.38760271216418,0.0169586632248003,0.186845609219737

"TMEM45A",1841.84271648644,0.438211090502585,0.183536040319731,2.38760240081019,0.0169586775901087,0.186845609219737

"COL15A1",7704.99092378182,0.387935316538212,0.162483540294802,2.38753609032867,0.0169617372787943,0.186845609219737

"RP11-46H11.3",34.722521661379,0.460039781814266,0.1926889765613,2.38747327441388,0.0169646361685055,0.186845609219737

"ENSG00000278376.1",70.3598929497089,0.395207681724067,0.165565717193474,2.38701398105407,0.0169858452985959,0.186990856729024

"AC145676.2",11.5311784576719,0.455270577524973,0.190736744501268,2.38690546341975,0.0169908597949074,0.186990856729024

"MIR199A1",1.71760811412069,-0.614834267069728,0.257595071650227,-2.38682465130612,0.0169945948894207,0.186990856729024

"CD58",1183.88863421194,0.369384653015861,0.154795971614085,2.38626786707833,0.01702034876095,0.18721264245479

"ACTBP7",6.11434791731223,-0.462229748474896,0.193727731246037,-2.38597616098574,0.017033855196702,0.187264941142262

"SIRPD",3.42488248393819,0.676323289682424,0.283463961267882,2.38592336979048,0.0170363005140932,0.187264941142262

"ENSG00000280291.1",0.530334867798953,-0.887192069596566,0.371902400471199,-2.38555080169554,0.0170535668340324,NA

"MAP7D3",519.001273675531,0.293752003635948,0.123147145721236,2.38537403295489,0.0170617643855111,0.187483231580474

"RP11-13A1.1",3.9877819023297,0.663176029845405,0.278054780605504,2.38505530601288,0.0170765539068521,0.187584122046074

"SLC51B",26.5313599358552,0.395416726134353,0.165878040987237,2.38377981667132,0.0171358516112042,0.188173703395656

"CPT1C",553.969258225991,0.377587629218393,0.158431619293465,2.38328454195108,0.0171589256579707,0.188319205490388

"GLP2R",321.32208207108,0.522197531469043,0.2191111769964,2.38325373733729,0.0171603616949596,0.188319205490388

"RP5-1101C3.1",9.68984842050234,-0.44638686777586,0.187315170848855,-2.38307909473094,0.0171685051065486,0.188346778389289

"OR7E128P",6.1348299337059,-0.470909737216994,0.197616246164665,-2.382950523332,0.0171745024297964,0.188349845499699

"BLK",172.958115412421,0.855702644215548,0.35911165844203,2.38283170178303,0.0171800465968962,0.188349845499699

"HMGN2P17",39.9534225328646,0.281438974217321,0.118160750715392,2.38183129773108,0.0172267873482558,0.188646824409306

"ABC7-42389800N19.1",569.847003740422,-0.337035351827833,0.141504044426243,-2.38180719988896,0.0172279146190423,0.188646824409306

"CCL7",16.7684243870194,0.764324892265723,0.320916358296756,2.38169501960677,0.0172331631421019,0.188646824409306

"RP11-140I16.3",22.2355888680144,0.451266966538372,0.189488707934845,2.3814979343969,0.0172423874663766,0.188646824409306

"RP11-3K24.1",2.33409490071629,0.597696234017305,0.250979755292741,2.38145197536015,0.0172445391436428,0.188646824409306

"AFF3",268.977286665416,0.598118611554668,0.251158090594684,2.38144274046065,0.017244971524969,0.188646824409306

"ILDR2",245.736105661039,0.402047941046764,0.168827852192333,2.38140766364037,0.0172466139210039,0.188646824409306

"MAP1A",1914.07373243978,0.339378029783885,0.142523424392704,2.38120878185452,0.0172559287238296,0.188687008788289

"CTB-63M22.1",107.633138573818,-0.378250123726471,0.158870947876785,-2.38086402065045,0.0172720863720838,0.188801966359422

"SLC25A47P1",0.902364355780423,-1.22581850206444,0.514891498745246,-2.38073167852193,0.0172782922686719,0.188808101305066

"IGHV3-62",8.11030594687183,0.916703549164042,0.38514146261416,2.38017361969259,0.017304482740825,0.188978087015309

"SPATA31C2",5.15484893297364,0.648241955624768,0.272358767048299,2.38010313620568,0.0173077931035016,0.188978087015309

"KLK12",20.3488627980872,-0.997868663780003,0.419286711192227,-2.37991960427889,0.0173164155618301,0.188978087015309

"WRNIP1",2528.59181193491,-0.14713088362695,0.0618218047206576,-2.379918934618,0.017316447029864,0.188978087015309

"AP001432.14",8.42179954248723,-0.306925562391536,0.12898438075759,-2.37955604072996,0.0173335071552188,0.189102570396254

"BNC1",11.2392450049411,0.669522075692374,0.281442392414445,2.37889562389184,0.017364592054887,0.189327482154758

"ENSG00000279146.1",0.890607951988896,1.73555163682518,0.729567453146287,2.37887755181588,0.0173654433690333,0.189327482154758

"ENSG00000274555.1",0.715139904020402,-0.775622271368399,0.32604900921243,-2.37885179667287,0.0173666566696323,NA

"FBXO17",521.620219891324,0.334346230390768,0.140568001596426,2.37853726732691,0.0173814798501989,0.189390884973548

"ARHGEF33",30.4407747268366,0.324808434543946,0.136573242655741,2.3782728463341,0.0173939501008085,0.189390884973548

"AC023590.1",11.1100239812274,0.552950375729123,0.232532147073047,2.37795239363365,0.0174090733544505,0.189390884973548

"MUC22",0.724103586713979,-0.95839798695464,0.403035373437746,-2.37795005133136,0.0174091839381007,0.189390884973548

"ZNF706",3736.53012600376,-0.17730154149504,0.0745608196044657,-2.37794517865548,0.0174094139865058,0.189390884973548

"TRIM37",1054.44367560405,0.189136016288258,0.0795377762810653,2.37793945382508,0.0174096842701714,0.189390884973548

"IGLL5",2176.29299866552,0.741564295081387,0.311861115963693,2.37786712456875,0.0174130994335087,0.189390884973548

"AC002365.1",1.75543024279304,0.681205917095975,0.286486522088654,2.37779394342738,0.0174165554180584,0.189390884973548

"GET4",257.039403893341,-0.236191467018145,0.0993415370390971,-2.37757008858429,0.0174271307127604,0.189444294836244

"ENTPD6",4642.05477361004,-0.249788386170415,0.105074712542366,-2.37724548682158,0.017442475469861,0.189549500322086

"TEX13B",0.371300040475838,-1.18628361017741,0.499098020779219,-2.3768549679386,0.0174609519967415,NA

"AC092338.5",12.75342864713,-0.361777596763074,0.152229868780971,-2.37652176711524,0.0174767302127022,0.189860067841726

"PRR12",2589.64420803119,-0.182589359915264,0.0768423063926692,-2.37615668356205,0.0174940325371991,0.189986329330121

"AC006042.6",115.082807111822,-0.404913329305857,0.17045356413428,-2.37550520789858,0.017524945092735,0.190132033935534

"PDE8B",372.554484221242,0.332866085820156,0.140124727576011,2.37549854032431,0.0175252617168986,0.190132033935534

"ADAM11",29.8455572659609,0.429523432285496,0.180815249004517,2.37548234814402,0.017526030658425,0.190132033935534

"ENSG00000276380.1",0.696503351006489,-0.868663797471204,0.365694017980299,-2.37538421401797,0.0175306915287185,NA

"CTD-2126E3.1",6.97379998191056,0.518312267851692,0.218209791915365,2.37529335096349,0.0175350080290277,0.190132033935534

"IL18BP",777.980048131415,0.299485412443944,0.126084510994149,2.37527520297749,0.0175358702708937,0.190132033935534

"RAB6B",627.055898851091,0.369429908151604,0.155555209590629,2.37491183435015,0.017553142360532,0.190208882587195

"PDF",66.2730835632732,-0.341234683735796,0.143684607763293,-2.37488683755151,0.0175543310875264,0.190208882587195

"MIR670HG",2.22390528004491,1.25691779816233,0.529305868663367,2.37465305521053,0.0175654520631902,0.190258875063019

"RGPD1",3.28755497473,0.920613800749055,0.387700201042359,2.37455074378068,0.0175703209384336,0.190258875063019

"C8orf48",38.956569410133,0.394773999474208,0.166311807811802,2.37369796329154,0.0176109497613748,0.19063710633276

"RP11-1109F11.3",39.3685008692368,-0.38508957317407,0.162248138616058,-2.37346065390212,0.0176222704739769,0.190697937587853

"IGLC7",174.156701897135,0.893076342277918,0.376389983484922,2.37274205335938,0.0176565898248214,0.191007526859784

"C14orf132",1188.66990696657,0.457369945251726,0.19280234149561,2.37222194348785,0.0176814660706104,0.191197007825011

"ENSG00000277173.1",3.65648309254371,-0.596520043198585,0.251469486471543,-2.37213688057572,0.0176855374513613,0.191197007825011

"AQPEP",14.5681828471475,0.480091664260163,0.202429932373157,2.37164365285252,0.0177091610925562,0.191332339649368

"CTD-2301A4.1",0.892091657258539,-0.737284228984635,0.310875708073437,-2.37163666969588,0.0177094957563587,0.191332339649368

"RNU6-415P",4.74859495841673,0.401494325546432,0.1693137034682,2.37130437361107,0.0177254272653257,0.191442627251495

"PIK3C2B",2960.36891566011,-0.262593197742872,0.110749540840882,-2.3710545050489,0.0177374151642848,0.191465612653001

"OR2B6",7.71131591460679,0.784065825757864,0.330686945147731,2.37102140638661,0.0177390036656297,0.191465612653001

"ADC",483.886965841864,0.252678267471323,0.106598002448525,2.37038463824252,0.0177695883056772,0.191733857818257

"C11orf42",8.10802662351709,-0.457221996792683,0.192951037278744,-2.36962704757147,0.0178060363621996,0.192031559853473

"STOML3",4.97226877436666,-0.916081685765167,0.386602084285255,-2.36957254759453,0.0178086609066182,0.192031559853473

"AHCYL1",6911.34870246289,0.149009238792112,0.0628921381592517,2.36928244377382,0.0178226370830441,0.192120331224861

"ACTBP13",10.0035655704462,0.8175864011257,0.345135522471394,2.3688851129297,0.0178417946733441,0.192204588723873

"KRT18P17",4.67755751501672,-0.463810557766623,0.19579736822525,-2.36882937687418,0.0178444834695285,0.192204588723873

"SMARCE1",2719.31959934349,0.145042302748505,0.0612350464602822,2.36861586840766,0.0178547867435651,0.192204588723873

"SLC2A12",197.491002155409,-0.453598164065371,0.191506098215611,-2.36858339390675,0.017856354321537,0.192204588723873

"KBTBD8",148.040569949122,0.46556508600875,0.196563317378526,2.36852476961508,0.0178591844824598,0.192204588723873

"SENP3",876.572482351555,0.18670370972587,0.07885873199393,2.36757179585694,0.0179052456321246,0.19254233692578

"UBA52P3",2.63467325618553,-0.798107781810983,0.337110795305906,-2.36749398988173,0.0179090109070486,0.19254233692578

"RP11-377D9.3",6.67620359746682,-0.367656936317691,0.155297999248811,-2.36742867323518,0.0179121723197909,0.19254233692578

"RP11-703I16.1",55.7070531413869,-0.393794363344254,0.166354915130277,-2.36719403833582,0.0179235329946322,0.19254233692578

"TMEM51-AS1",364.646070648006,-0.381618066979308,0.161227872254652,-2.36694847883721,0.0179354293818875,0.19254233692578

"RP11-465B22.8",519.957199846886,-0.572782906804476,0.241992869536894,-2.36694125699084,0.0179357793564849,0.19254233692578

"MBOAT2",3556.18338395509,-0.364096952659798,0.153826756607636,-2.36692861950211,0.017936391790446,0.19254233692578

"FAM114A2",853.248836680519,0.153162276956447,0.0647110247252696,2.3668652691979,0.0179394621288485,0.19254233692578

"PACS2",3849.02041254426,-0.163337076013977,0.0690125097212982,-2.36677490318206,0.0179438426086163,0.19254233692578

"AC090505.1",0.660267596302398,-1.04476844908761,0.441443758592962,-2.36670794127356,0.0179470891819986,NA

"BDKRB2",1264.75106478024,0.289861338488497,0.122475596943787,2.3666864724206,0.0179481301842979,0.19254233692578

"GAD1",187.792153672835,-0.593718680956864,0.250918013581349,-2.36618596043675,0.01797241448438,0.192725320522687

"ENSG00000280079.1",35.767793708726,-0.468294215238609,0.197925025104251,-2.36601821822152,0.0179805595921386,0.192725320522687

"PTPRG",2333.75631308655,0.24294234029281,0.102687524835853,2.36584084270367,0.0179891759841491,0.192725320522687

"CTB-43E15.4",6.28769054881938,0.732485838936423,0.30963259935474,2.36566124000796,0.0179979042510156,0.192725320522687

"ADH1B",2154.55123434148,0.731100116546576,0.309053390088252,2.36561105619261,0.0180003437288805,0.192725320522687

"ZFP62",1114.77990225118,-0.173710611271198,0.073434762888091,-2.36550925528172,0.0180052932472661,0.192725320522687

"RP5-1052I5.2",1.47789847173864,0.669812801576287,0.283158528528626,2.36550459933815,0.0180055196458309,0.192725320522687

"PKIG",2079.80018518722,0.260399561756396,0.110091154813039,2.36530865898007,0.0180150496457716,0.192733888732638

"NLGN3",180.467347092873,0.351864074086636,0.148768320867792,2.36518145821738,0.0180212387056874,0.192733888732638

"RP11-1K3.1",0.542880004213528,1.42179804277091,0.601153661189454,2.36511583404102,0.0180244324332807,NA

"HOOK2",2244.71182079465,-0.277370297191043,0.1172789820896,-2.36504693551259,0.0180277860470106,0.192733888732638

"AC011294.3",21.7094591730674,-0.737679113396471,0.31192569291951,-2.36491937067468,0.0180339966672048,0.192733888732638

"RPL12P9",1.83437966087762,-0.674337184637918,0.285144530081558,-2.36489609127358,0.0180351302500271,0.192733888732638

"KDM5D",1023.43877136521,-1.24696509262814,0.527371420792184,-2.36449121712933,0.0180548554480029,0.19288305968708

"COL6A4P1",6.53013617257963,-0.677943840988921,0.286763578288583,-2.36412115176871,0.0180729013107355,0.192916982242987

"Y_RNA",1.20576091961501,0.733500113308577,0.31027130105823,2.3640604555009,0.0180758626102419,0.192916982242987

"PIP",18.3786508060282,-0.901132950067771,0.381189658018666,-2.36400157011512,0.0180787359650621,0.192916982242987

"PPP1R12B",3389.99486613434,0.386830974130739,0.163637329348027,2.3639531130945,0.0180811007603147,0.192916982242987

"ADAT3",156.601130267839,-0.461069737344648,0.195091413073743,-2.36335228742419,0.0181104447134514,0.193168451919719

"CTA-796E4.3",0.748251897570522,1.68109031719424,0.71138137237636,2.36313513745599,0.0181210604390277,0.193220067142186

"PELI3",650.654818222734,0.339691770963331,0.143755043632141,2.36299028111026,0.0181281450042096,0.193234009638561

"CSRP1",15922.2732850533,0.28536593432168,0.120813843445368,2.36203009674733,0.0181751665979599,0.193574534891747

"AF064860.7",22.8383060193134,-0.488270378737786,0.206729057118384,-2.36188557885299,0.0181822530838445,0.193574534891747

"IGHE",36.7455579427481,0.941395870049739,0.398579938915146,2.3618746909642,0.0181827870732996,0.193574534891747

"RP11-38M8.1",61.9462984507656,-0.404570607433806,0.171294726282378,-2.36183924756022,0.0181845254672087,0.193574534891747

"HIST2H3D",3.30189705242316,-0.60129894714588,0.25459916935433,-2.3617474820157,0.0181890269713522,0.193574534891747

"LINC00967",0.640837944604348,1.57095829479376,0.665244214449478,2.3614760725034,0.0182023465144689,NA

"RP11-372H2.1",0.652941335479179,-0.995367793055496,0.421570477818916,-2.36109463405797,0.0182210802119059,NA

"FBXL7",754.647159808202,0.340953805407504,0.144422310874124,2.36081117483762,0.0182350127590392,0.194002207944371

"CLYBL-AS2",0.539550863352458,-0.957546552115128,0.405645574751639,-2.36054973039308,0.0182478715072256,NA

"PKNOX1",918.211354808398,0.11288469180775,0.0478229363143774,2.36047178420142,0.0182517067083158,0.19411807239633

"IGHV3-6",2.80890895082548,0.969197786702015,0.410651048478184,2.36014930509426,0.0182675812088793,0.19422515062168

"MEF2C-AS1",20.6063512775154,0.44146626518914,0.187062143408897,2.35999789772613,0.0182750386247501,0.194235941341431

"NDRG4",873.232748004462,0.532323590437458,0.225572704210782,2.35987590918819,0.0182810489847386,0.194235941341431

"NET1",8363.55219573724,-0.327477603544925,0.138780122531033,-2.35968665809253,0.018290376787482,0.194235941341431

"KRT8P2",0.715446809002629,-0.733570864140643,0.310894295472451,-2.35955073741662,0.018297078612645,NA

"RASL12",617.2146960121,0.314148681430416,0.133147861816336,2.3593971179481,0.0183046556979779,0.194235941341431

"ITGA2B",28.2645093252732,0.429324595759796,0.181967227926818,2.35935119005307,0.0183069215664479,0.194235941341431

"RP4-779E11.3",3.81109819788948,-0.586612022142729,0.24863666208282,-2.35931425892184,0.0183087437545905,0.194235941341431

"ZNF35",271.759707646589,0.137700415257477,0.058365012135974,2.35929729504165,0.0183095808084703,0.194235941341431

"RP11-1C8.4",10.6782194002087,0.89986631874564,0.381430777631803,2.35918644093866,0.0183150515408793,0.194235941341431

"RP11-100G15.4",0.446679142520034,-0.943137552509297,0.399837256192711,-2.35880358296259,0.0183339568737133,NA

"CD99L2",2893.45679292581,0.3233313095964,0.137074817508003,2.35879438305669,0.0183344113705076,0.194338814130503

"F13A1",3333.32654556388,0.510396869412478,0.216391607790676,2.35867219909103,0.0183404484786035,0.194338814130503

"RP11-390F4.3",141.048287492115,-0.495315015187295,0.210000516626774,-2.35863712691527,0.0183421817157463,0.194338814130503

"CD209",287.730372314499,0.53454535675298,0.226683726866282,2.35811085401954,0.0183682068988956,0.194552929880038

"RP11-432I5.6",0.841738545500712,-0.757010963455739,0.321073924816374,-2.35774662763002,0.018386237499043,0.194682259609208

"MGC4294",81.4795804562382,0.634573369940519,0.26916640978437,2.35755037357328,0.0183959592472227,0.194723557234289

"SIGLEC1",972.339336777135,0.516097948920932,0.218940782925372,2.35724903339205,0.0184108953573634,0.194768558229759

"FAM198B",3951.35190309125,0.329158626124291,0.139637911657537,2.35722965358831,0.0184118562923405,0.194768558229759

"RP11-304L19.3",185.113171241246,-0.519534540693977,0.22042545247727,-2.3569625687739,0.0184251039914749,0.194794298295595

"SLC30A3",8.99263364889177,0.488363156466187,0.207206114394395,2.35689548975683,0.0184284324946554,0.194794298295595

"ENSG00000279031.1",13.6860405532235,-0.361067016238113,0.153200381991255,-2.3568284330957,0.0184317604145284,0.194794298295595

"THPO",26.9138738866486,0.41781940096256,0.177297863485057,2.35659580295944,0.01844330957154,0.1948547889635

"SNORD3A",0.646028784588835,1.04905282258297,0.445192928371264,2.35640046310018,0.0184530123068706,NA

"LINC00693",17.8783263106948,0.482342738312793,0.204696687176492,2.35637784355988,0.0184541361316786,0.194870824020554

"RASA4B",7.64294609120851,0.614593141109499,0.26082635341753,2.35633068919865,0.0184564791323243,0.194870824020554

"SYNPO2L",10.0385113339429,0.488523773226898,0.207411493121501,2.35533608034306,0.0185059598433019,0.195305838052027

"PGAM1P5",7.73653626627955,-0.590555394880233,0.250738102289618,-2.35526786510534,0.0185093577274336,0.195305838052027

"SMIM18",6.91593133516729,0.666912573875296,0.283213272708126,2.35480691811574,0.0185323323715025,0.195486592713461

"S100A12",17.5316149594174,0.650377340498196,0.27621035834838,2.35464500457975,0.0185404084299702,0.195510126599645

"DPY19L2",167.074648769274,0.503597672615877,0.213894271467198,2.35442337544372,0.0185514680258575,0.195565097383204

"FYTTD1",2889.981421751,0.161984212862142,0.0688062200355282,2.35420886045624,0.0185621781135473,0.195616350258362

"NCF4",652.462753298957,0.384119047546673,0.163174292100352,2.35404145225548,0.018570540059526,0.19564283289798

"CTD-2184D3.5",7.21174212465857,-0.388639292727845,0.165106537440649,-2.35386980280868,0.0185791172756673,0.195671566043387

"CRK",3019.99929068659,0.144402859976115,0.0613555875528168,2.35354049623938,0.0185955822250389,0.195783326989401

"ARID5B",2782.79243779186,0.289792950394305,0.123137905632656,2.35340165081916,0.0186025281616866,0.195794828344951

"RP11-204L24.2",3.98595116452022,0.434451051921145,0.184626619976646,2.35313332376502,0.0186159580314807,0.195854688598667

"TCEANC",134.80837076604,0.191057545813964,0.0811955610999714,2.35305407371625,0.0186199261485773,0.195854688598667

"CLRN1",0.510154406915617,1.40083594533788,0.595326750171268,2.35305392363921,0.0186199336637636,NA

"SYT17",778.830816138425,-0.360302278706166,0.153143592504923,-2.35270880624394,0.0186372226202872,0.195864206198243

"OR7E62P",3.39272712212134,-1.04343063284811,0.443523474928068,-2.35259392530989,0.0186429807957308,0.195864206198243

"LIMS1",3963.01529768199,0.244728161657134,0.104032079219087,2.35242978410292,0.0186512107438821,0.195864206198243

"AC007750.5",44.3096605426523,0.445000711287685,0.18916776587745,2.35241299818476,0.0186520525595392,0.195864206198243

"RP11-424G14.1",27.6167116338046,-1.23099631782164,0.523295987473306,-2.35239013347955,0.0186531992805196,0.195864206198243

"GBA3",91.6289987612889,0.730807069693963,0.310673041809419,2.35233499964337,0.018655964631158,0.195864206198243

"IGHVIII-51-1",1.42882909050217,1.0793119176962,0.458908004198125,2.35191347246632,0.0186771190480956,0.195982602706893

"RP11-132N15.3",1.33759985537778,1.649908276373,0.701528358908764,2.35187680643368,0.0186789601312319,0.195982602706893

"RP11-65D17.1",2.41264133141227,1.1286021904712,0.479949736158084,2.35150080403309,0.0186978492132401,0.196119271976692

"RP11-449H11.1",10.790677372926,0.336022465681316,0.142905907703544,2.35135461564255,0.0187051977311662,0.196134846053222

"MUTYH",692.016204846368,-0.215999878458019,0.0918732239811155,-2.35106453325745,0.0187197869147089,0.196218156266971

"ACP6",1316.91911557171,-0.305529693797915,0.129959357580839,-2.35096340490807,0.0187248753267414,0.196218156266971

"CERKL",551.468857719325,0.384676097434524,0.163657356093658,2.35049683446176,0.0187483671322785,0.196402797434258

"OSMR",4771.78204993135,0.283126264193009,0.120468395181847,2.35021196858836,0.018762722791081,0.19649164515932

"ENSG00000274096.1",0.386125790715171,-1.12634078883192,0.479266624262177,-2.35013400018394,0.0187666536414971,NA

"RP11-350J20.5",22.6963645934629,0.469396614827869,0.199759426062096,2.34980958886994,0.0187830168781001,0.196495357932835

"MAP3K3",1821.39846049299,0.216769807186357,0.0922511798874013,2.34977815406739,0.01878460310578,0.196495357932835

"LINC01155",36.449185676072,0.466638836377013,0.198588716102874,2.34977518126097,0.0187847531222612,0.196495357932835

"GOLGA8Q",1.79983982720073,0.666126787781762,0.283489683947443,2.3497390751801,0.0187865752240487,0.196495357932835

"RP11-91J3.3",0.709696417532202,1.40836436598895,0.599401284066562,2.349618533404,0.0187926595125373,NA

"PTPN18",5207.76151755235,-0.179867535313527,0.0765570687759165,-2.34945692395827,0.0188008193763458,0.196582871934789

"NPHS2",2.23085885512204,-1.16506242556129,0.495971961462912,-2.3490489706814,0.018821431236048,0.196736891692053

"RAB32",1326.89416517064,0.260334174594203,0.110834237567488,2.34886060758692,0.0188309549586986,0.196774949207595

"NODAL",4.68748241429753,0.48372072765859,0.205950317086251,2.34872533581004,0.0188377969605398,0.196784968936008

"BRICD5",198.067448451093,-0.399556085826878,0.170141332585098,-2.34837755033472,0.0188553978171025,0.196907337366301

"RTN1",858.431075953683,0.616263456515165,0.262493870553367,2.34772513055643,0.0188884545202864,0.197173365594633

"C6orf183",29.8096755916122,-0.612548129525527,0.260936978998722,-2.34749452483133,0.018900150932429,0.197173365594633

"CHIA",0.903208116349609,1.30401158630608,0.555507965745204,2.34742193940778,0.0189038338037444,0.197173365594633

"RNGTT",725.377744770267,0.211697421752637,0.0901920770930535,2.3471842380814,0.0189158987918978,0.197173365594633

"TMEM38A",642.565095473869,-0.406263838539973,0.173087173286663,-2.34716317116768,0.018916968408413,0.197173365594633

"CTA-941F9.9",27.553687930552,-0.480631641096437,0.204775611443067,-2.34711369048977,0.0189194808662428,0.197173365594633

"JAM3",2129.68633175811,0.264091493481934,0.11252006071502,2.34706142001468,0.0189221352972816,0.197173365594633

"ENSG00000273599.1",121.787349685671,-0.319694336609444,0.136235625723818,-2.34662801973355,0.0189441570417644,0.197341360601052

"RP5-1074L1.4",208.924258652983,-0.314043867640218,0.133851713640662,-2.34620729984301,0.0189655559099607,0.19744931139465

"DHX40P1",1.72072003006811,0.892497485706381,0.380402551028138,2.3461921674662,0.0189663259741999,0.19744931139465

"PAX9",100.486642389449,-0.777717412034428,0.331510057162333,-2.34598436829202,0.0189769033322092,0.197497958792491

"RP5-1065J22.8",35.1639744306915,0.306373520048916,0.130624192221817,2.34545771987362,0.0190037338048175,0.197692842526699

"SNRPEP10",0.566268401671663,-1.21443988691686,0.517787255723891,-2.345441826719,0.0190045440080307,NA

"CTB-47B8.5",0.636330000499002,-0.925450506204161,0.394581003184485,-2.34540056093747,0.0190066478011896,NA

"GRIN2B",10.8002034453616,0.604476239590517,0.257730087880808,2.34538483481241,0.0190074495968748,0.197692842526699

"ITPKA",469.607815717898,-0.603623423427063,0.257410492737094,-2.34498375341511,0.0190279087093968,0.19778689947716

"GJB6",191.244575274727,-0.888851948143249,0.379053176547321,-2.34492678900498,0.0190308160178559,0.19778689947716

"ANO7P1",109.790585162137,-0.312264840682865,0.133173370591875,-2.34479940918396,0.0190373185425341,0.19778689947716

"RP1-292B18.4",1.04022280144811,0.768785994230424,0.327876296143405,2.34474404912204,0.0190401451856993,0.19778689947716

"HTR7P1",123.98969943453,0.263742436625048,0.112488579453502,2.34461523033162,0.0190467239967351,0.197793812780749

"CTA-292E10.6",36.1152596865846,-0.295147938545061,0.125893818533505,-2.34441962268792,0.0190567175329747,0.197836171558185

"CD68",112.564348355411,0.391073852967596,0.166830692904331,2.34413611883671,0.0190712097971562,0.197884512107204

"MAP9",809.718198274184,0.408461126498702,0.174250942680526,2.34409708329429,0.0190732059862365,0.197884512107204

"GATAD1",2417.14570968262,-0.163327374094777,0.0696874168786362,-2.3437139932912,0.0190928060348242,0.198026440018244

"COPS5",2362.60454724253,-0.129691949242826,0.0553439524218275,-2.3433806869145,0.0191098733239966,0.198142018851321

"DPYSL5",19.5196028042398,0.719121731087579,0.30696218520795,2.34270462532841,0.0191445327063592,0.198439874339947

"IGHV1OR15-9",20.7242811913271,0.864429004765195,0.369008563987829,2.34257166127371,0.0191513557847139,0.198449101500278

"RAB23",524.270897392846,0.400329354908077,0.170904866435157,2.34241050742675,0.0191596282775264,0.198473337335082

"CTD-2616J11.10",5.25181341106022,-0.431454162494081,0.184248640952793,-2.34169522370928,0.01919638356904,0.198792518266508

"DHRS12",783.170983552256,-0.267513329441367,0.114254961140298,-2.34137167236771,0.0192130296869494,0.198853453264347

"IGHV3-23",2163.20451037349,0.751900959919999,0.321154053096547,2.34124698931935,0.0192194477660216,0.198853453264347

"CD38",308.678967893993,0.554931514847811,0.237030803131058,2.34117889960902,0.0192229534853473,0.198853453264347

"SLC45A2",9.47966734632951,0.582138945441402,0.248673025513339,2.34098147251671,0.0192331215287166,0.198853453264347

"AP001065.7",3.39255472572416,-0.597542476691384,0.255255968968221,-2.34095398084806,0.0192345377987797,0.198853453264347

"PEAR1",722.816489659874,0.282558943915094,0.120711226243358,2.34078430572353,0.0192432808571488,0.198853453264347

"ENSG00000278124.1",23.4110361392352,-1.3384220629116,0.571790795958632,-2.34075482216827,0.0192448004466462,0.198853453264347

"DFNA5",714.365074564595,0.340958733078573,0.145673152009397,2.34057359489674,0.0192541432473855,0.198853453264347

"COG7",1422.13543853511,-0.147708530287611,0.0631113640945838,-2.34044268265606,0.0192608946255527,0.198853453264347

"RPS26P49",1.41542804245462,-0.887932948022386,0.379389338198286,-2.34042672954165,0.0192617174975779,0.198853453264347

"SMAD7",1569.7821442147,0.211075525165831,0.0901967323799191,2.34016820339739,0.0192750567282918,0.198902268692222

"IGKV1D-27",6.54600591436591,0.908925259813739,0.388447800664069,2.33989034887027,0.0192894022504409,0.198902268692222

"ARSI",353.22872865072,0.491980905581652,0.21025948168485,2.33987500415826,0.0192901947638114,0.198902268692222

"NUDT16P1",401.304618954958,-0.231908040451975,0.0991113247035382,-2.33987428929699,0.0192902316851795,0.198902268692222

"RP5-1024C24.1",1.87894751275806,0.858400540955906,0.36688360101921,2.33970812151661,0.0192988156440433,0.19891731214934

"STARD8",514.84736119426,0.305236976972674,0.130464571280712,2.3396158357499,0.0193035844191682,0.19891731214934

"TGFB3",3598.19978079361,0.445651349034127,0.190496924817054,2.33941492474019,0.0193139698570358,0.198919613496958

"FKBP14",1115.62156904287,0.259214778583765,0.11080746806565,2.33932588758537,0.0193185739029008,0.198919613496958

"IGLV2-28",7.89348899775934,0.843026331997283,0.360380638489864,2.33926643653747,0.0193216486068827,0.198919613496958

"LRRC55",150.209072743474,0.582727643415602,0.249130271246803,2.33904792259596,0.0193329534397193,0.198974756801591

"RP11-155D18.14",1.15997587396094,-0.718287859609596,0.307177038006261,-2.33835140891929,0.0193690262031038,0.199284699313325

"GYPA",0.333015479594835,-1.52173375121602,0.650802702904533,-2.33824128944843,0.0193747347220807,NA

"ZEB1",2588.83175895795,0.316808501244648,0.135516074310707,2.33779278846492,0.0193979998997481,0.199462851725749

